Country,Localite,Category,Value,Date,Sources
Liberia,Gbarpolu County,Probable cases,2,10/2014,Gvt
Liberia,Grand Bassa,Probable cases,70,10/2014,Gvt
Liberia,Grand Cape Mount,Probable cases,9,10/2014,Gvt
Liberia,Grand Gedeh,Probable cases,0,10/2014,Gvt
Liberia,Grand Kru,Probable cases,14,10/2014,Gvt
Liberia,Lofa County,Probable cases,151,10/2014,Gvt
Liberia,Margibi County,Probable cases,478,10/2014,Gvt
Liberia,Maryland County,Probable cases,2,10/2014,Gvt
Liberia,Montserrado County,Probable cases,674,10/2014,Gvt
Liberia,Nimba County,Probable cases,125,10/2014,Gvt
Liberia,River Gee County,Probable cases,4,10/2014,Gvt
Liberia,RiverCess County,Probable cases,2,10/2014,Gvt
Liberia,Sinoe County,Probable cases,3,10/2014,Gvt
Liberia,National,Probable cases,1612,10/2014,Gvt
Liberia,Bomi County,Confirmed cases,72,10/2014,Gvt
Liberia,Bong County,Confirmed cases,73,10/2014,Gvt
Liberia,Gbarpolu County,Confirmed cases,4,10/2014,Gvt
Liberia,Grand Bassa,Confirmed cases,16,10/2014,Gvt
Liberia,Grand Cape Mount,Confirmed cases,25,10/2014,Gvt
Liberia,Grand Gedeh,Confirmed cases,2,10/2014,Gvt
Liberia,Grand Kru,Confirmed cases,2,10/2014,Gvt
Liberia,Lofa County,Confirmed cases,304,10/2014,Gvt
Liberia,Margibi County,Confirmed cases,299,10/2014,Gvt
Liberia,Maryland County,Confirmed cases,3,10/2014,Gvt
Liberia,Montserrado County,Confirmed cases,1469,10/2014,Gvt
Liberia,Nimba County,Confirmed cases,101,10/2014,Gvt
Liberia,River Gee County,Confirmed cases,7,10/2014,Gvt
Liberia,RiverCess County,Confirmed cases,4,10/2014,Gvt
Liberia,Sinoe County,Confirmed cases,14,10/2014,Gvt
Liberia,National,Confirmed cases,2395,10/2014,Gvt
Liberia,Bomi County,Cases,177,10/2014,Gvt
Liberia,Bong County,Cases,268,10/2014,Gvt
Liberia,Gbarpolu County,Cases,12,10/2014,Gvt
Liberia,Grand Bassa,Cases,125,10/2014,Gvt
Liberia,Grand Cape Mount,Cases,59,10/2014,Gvt
Liberia,Grand Gedeh,Cases,4,10/2014,Gvt
Liberia,Grand Kru,Cases,30,10/2014,Gvt
Liberia,Lofa County,Cases,623,10/2014,Gvt
Liberia,Margibi County,Cases,1137,10/2014,Gvt
Liberia,Maryland County,Cases,18,10/2014,Gvt
Liberia,Montserrado County,Cases,3636,10/2014,Gvt
Liberia,Nimba County,Cases,307,10/2014,Gvt
Liberia,River Gee County,Cases,18,10/2014,Gvt
Liberia,RiverCess County,Cases,13,10/2014,Gvt
Liberia,Sinoe County,Cases,27,10/2014,Gvt
Liberia,National,Cases,6454,10/2014,Gvt
Liberia,Bomi County,Deaths,84,10/2014,Gvt
Liberia,Bong County,Deaths,77,10/2014,Gvt
Liberia,Gbarpolu County,Deaths,3,10/2014,Gvt
Liberia,Grand Bassa,Deaths,50,10/2014,Gvt
Liberia,Grand Cape Mount,Deaths,31,10/2014,Gvt
Liberia,Grand Gedeh,Deaths,3,10/2014,Gvt
Liberia,Grand Kru,Deaths,22,10/2014,Gvt
Liberia,Lofa County,Deaths,345,10/2014,Gvt
Liberia,Margibi County,Deaths,504,10/2014,Gvt
Liberia,Maryland County,Deaths,14,10/2014,Gvt
Liberia,Montserrado County,Deaths,1408,10/2014,Gvt
Liberia,Nimba County,Deaths,39,10/2014,Gvt
Liberia,River Gee County,Deaths,8,10/2014,Gvt
Liberia,RiverCess County,Deaths,11,10/2014,Gvt
Liberia,Sinoe County,Deaths,10,10/2014,Gvt
Liberia,National,Deaths,2609,10/2014,Gvt
Liberia,Bomi County,New cases,1,10/2014,Gvt
Liberia,Bong County,New cases,8,10/2014,Gvt
Liberia,Gbarpolu County,New cases,0,10/2014,Gvt
Liberia,Grand Bassa,New cases,0,10/2014,Gvt
Liberia,Grand Cape Mount,New cases,3,10/2014,Gvt
Liberia,Grand Gedeh,New cases,0,10/2014,Gvt
Liberia,Grand Kru,New cases,0,10/2014,Gvt
Liberia,Lofa County,New cases,0,10/2014,Gvt
Liberia,Margibi County,New cases,8,10/2014,Gvt
Liberia,Maryland County,New cases,0,10/2014,Gvt
Liberia,Montserrado County,New cases,23,10/2014,Gvt
Liberia,Nimba County,New cases,1,10/2014,Gvt
Liberia,River Gee County,New cases,0,10/2014,Gvt
Liberia,RiverCess County,New cases,0,10/2014,Gvt
Liberia,Sinoe County,New cases,0,10/2014,Gvt
Liberia,National,New cases,44,10/2014,Gvt
Liberia,Bomi County,Suspected cases,61,10/2014,Gvt
Liberia,Bong County,Suspected cases,150,10/2014,Gvt
Liberia,Gbarpolu County,Suspected cases,6,10/2014,Gvt
Liberia,Grand Bassa,Suspected cases,39,10/2014,Gvt
Liberia,Grand Cape Mount,Suspected cases,28,10/2014,Gvt
Liberia,Grand Gedeh,Suspected cases,2,10/2014,Gvt
Liberia,Grand Kru,Suspected cases,14,10/2014,Gvt
Liberia,Lofa County,Suspected cases,168,10/2014,Gvt
Liberia,Margibi County,Suspected cases,364,10/2014,Gvt
Liberia,Maryland County,Suspected cases,13,10/2014,Gvt
Liberia,Montserrado County,Suspected cases,1489,10/2014,Gvt
Liberia,Nimba County,Suspected cases,79,10/2014,Gvt
Liberia,River Gee County,Suspected cases,7,10/2014,Gvt
Liberia,RiverCess County,Suspected cases,8,10/2014,Gvt
Liberia,Sinoe County,Suspected cases,10,10/2014,Gvt
Liberia,National,Suspected cases,2438,10/2014,Gvt
Liberia,Bomi County,Probable cases,43,10/2014,Gvt
Liberia,Bong County,Probable cases,33,10/2014,Gvt
Liberia,Gbarpolu County,Probable cases,2,10/2014,Gvt
Liberia,Grand Bassa,Probable cases,70,10/2014,Gvt
Liberia,Grand Cape Mount,Probable cases,19,10/2014,Gvt
Liberia,Grand Gedeh,Probable cases,0,10/2014,Gvt
Liberia,Grand Kru,Probable cases,13,10/2014,Gvt
Liberia,Lofa County,Probable cases,151,10/2014,Gvt
Liberia,Margibi County,Probable cases,474,10/2014,Gvt
Liberia,Maryland County,Probable cases,2,10/2014,Gvt
Liberia,Montserrado County,Probable cases,671,10/2014,Gvt
Liberia,Nimba County,Probable cases,123,10/2014,Gvt
Liberia,River Gee County,Probable cases,4,10/2014,Gvt
Liberia,RiverCess County,Probable cases,2,10/2014,Gvt
Liberia,Sinoe County,Probable cases,3,10/2014,Gvt
Liberia,National,Probable cases,1610,10/2014,Gvt
Liberia,Bomi County,Confirmed cases,73,10/2014,Gvt
Liberia,Bong County,Confirmed cases,78,10/2014,Gvt
Liberia,Gbarpolu County,Confirmed cases,4,10/2014,Gvt
Liberia,Grand Bassa,Confirmed cases,16,10/2014,Gvt
Liberia,Grand Cape Mount,Confirmed cases,27,10/2014,Gvt
Liberia,Grand Gedeh,Confirmed cases,2,10/2014,Gvt
Liberia,Grand Kru,Confirmed cases,3,10/2014,Gvt
Liberia,Lofa County,Confirmed cases,304,10/2014,Gvt
Liberia,Margibi County,Confirmed cases,310,10/2014,Gvt
Liberia,Maryland County,Confirmed cases,3,10/2014,Gvt
Liberia,Montserrado County,Confirmed cases,1486,10/2014,Gvt
Liberia,Nimba County,Confirmed cases,106,10/2014,Gvt
Liberia,River Gee County,Confirmed cases,7,10/2014,Gvt
Liberia,RiverCess County,Confirmed cases,4,10/2014,Gvt
Liberia,Sinoe County,Confirmed cases,14,10/2014,Gvt
Liberia,National,Confirmed cases,2437,10/2014,Gvt
Liberia,Bomi County,Cases,177,10/2014,Gvt
Liberia,Bong County,Cases,261,10/2014,Gvt
Liberia,Gbarpolu County,Cases,12,10/2014,Gvt
Liberia,Grand Bassa,Cases,125,10/2014,Gvt
Liberia,Grand Cape Mount,Cases,74,10/2014,Gvt
Liberia,Grand Gedeh,Cases,4,10/2014,Gvt
Liberia,Grand Kru,Cases,30,10/2014,Gvt
Liberia,Lofa County,Cases,623,10/2014,Gvt
Liberia,Margibi County,Cases,1148,10/2014,Gvt
Liberia,Maryland County,Cases,18,10/2014,Gvt
Liberia,Montserrado County,Cases,3646,10/2014,Gvt
Liberia,Nimba County,Cases,308,10/2014,Gvt
Liberia,River Gee County,Cases,18,10/2014,Gvt
Liberia,RiverCess County,Cases,14,10/2014,Gvt
Liberia,Sinoe County,Cases,27,10/2014,Gvt
Liberia,National,Cases,6485,10/2014,Gvt
Liberia,Bomi County,Deaths,84,10/2014,Gvt
Liberia,Bong County,Deaths,76,10/2014,Gvt
Liberia,Gbarpolu County,Deaths,3,10/2014,Gvt
Liberia,Grand Bassa,Deaths,50,10/2014,Gvt
Liberia,Grand Cape Mount,Deaths,43,10/2014,Gvt
Liberia,Grand Gedeh,Deaths,3,10/2014,Gvt
Liberia,Grand Kru,Deaths,22,10/2014,Gvt
Liberia,Lofa County,Deaths,345,10/2014,Gvt
Liberia,Margibi County,Deaths,508,10/2014,Gvt
Liberia,Maryland County,Deaths,14,10/2014,Gvt
Liberia,Montserrado County,Deaths,1419,10/2014,Gvt
Liberia,Nimba County,Deaths,39,10/2014,Gvt
Liberia,River Gee County,Deaths,8,10/2014,Gvt
Liberia,RiverCess County,Deaths,12,10/2014,Gvt
Liberia,Sinoe County,Deaths,10,10/2014,Gvt
Liberia,National,Deaths,2636,10/2014,Gvt
Liberia,Bomi County,New cases,0,10/2014,Gvt
Liberia,Bong County,New cases,0,10/2014,Gvt
Liberia,Gbarpolu County,New cases,0,10/2014,Gvt
Liberia,Grand Bassa,New cases,0,10/2014,Gvt
Liberia,Grand Cape Mount,New cases,0,10/2014,Gvt
Liberia,Grand Gedeh,New cases,0,10/2014,Gvt
Liberia,Grand Kru,New cases,0,10/2014,Gvt
Liberia,Lofa County,New cases,0,10/2014,Gvt
Liberia,Margibi County,New cases,5,10/2014,Gvt
Liberia,Maryland County,New cases,0,10/2014,Gvt
Liberia,Montserrado County,New cases,26,10/2014,Gvt
Liberia,Nimba County,New cases,1,10/2014,Gvt
Liberia,River Gee County,New cases,0,10/2014,Gvt
Liberia,RiverCess County,New cases,0,10/2014,Gvt
Liberia,Sinoe County,New cases,0,10/2014,Gvt
Liberia,National,New cases,32,10/2014,Gvt
Liberia,Bomi County,Suspected cases,61,10/2014,Gvt
Liberia,Bong County,Suspected cases,150,10/2014,Gvt
Liberia,Gbarpolu County,Suspected cases,6,10/2014,Gvt
Liberia,Grand Bassa,Suspected cases,39,10/2014,Gvt
Liberia,Grand Cape Mount,Suspected cases,28,10/2014,Gvt
Liberia,Grand Gedeh,Suspected cases,2,10/2014,Gvt
Liberia,Grand Kru,Suspected cases,14,10/2014,Gvt
Liberia,Lofa County,Suspected cases,168,10/2014,Gvt
Liberia,Margibi County,Suspected cases,368,10/2014,Gvt
Liberia,Maryland County,Suspected cases,13,10/2014,Gvt
Liberia,Montserrado County,Suspected cases,1494,10/2014,Gvt
Liberia,Nimba County,Suspected cases,79,10/2014,Gvt
Liberia,River Gee County,Suspected cases,7,10/2014,Gvt
Liberia,RiverCess County,Suspected cases,8,10/2014,Gvt
Liberia,Sinoe County,Suspected cases,10,10/2014,Gvt
Liberia,National,Suspected cases,2447,10/2014,Gvt
Liberia,Bomi County,Probable cases,43,10/2014,Gvt
Liberia,Bong County,Probable cases,33,10/2014,Gvt
Liberia,Gbarpolu County,Probable cases,2,10/2014,Gvt
Liberia,Grand Bassa,Probable cases,68,10/2014,Gvt
Liberia,Grand Cape Mount,Probable cases,19,10/2014,Gvt
Liberia,Grand Gedeh,Probable cases,0,10/2014,Gvt
Liberia,Grand Kru,Probable cases,13,10/2014,Gvt
Liberia,Lofa County,Probable cases,151,10/2014,Gvt
Liberia,Margibi County,Probable cases,478,10/2014,Gvt
Liberia,Maryland County,Probable cases,2,10/2014,Gvt
Liberia,Montserrado County,Probable cases,676,10/2014,Gvt
Liberia,Nimba County,Probable cases,133,10/2014,Gvt
Liberia,River Gee County,Probable cases,4,10/2014,Gvt
Liberia,RiverCess County,Probable cases,2,10/2014,Gvt
Liberia,Sinoe County,Probable cases,3,10/2014,Gvt
Liberia,National,Probable cases,1627,10/2014,Gvt
Liberia,Bomi County,Confirmed cases,73,10/2014,Gvt
Liberia,Bong County,Confirmed cases,78,10/2014,Gvt
Liberia,Gbarpolu County,Confirmed cases,4,10/2014,Gvt
Liberia,Grand Bassa,Confirmed cases,18,10/2014,Gvt
Liberia,Grand Cape Mount,Confirmed cases,27,10/2014,Gvt
Liberia,Grand Gedeh,Confirmed cases,2,10/2014,Gvt
Liberia,Grand Kru,Confirmed cases,3,10/2014,Gvt
Liberia,Lofa County,Confirmed cases,304,10/2014,Gvt
Liberia,Margibi County,Confirmed cases,312,10/2014,Gvt
Liberia,Maryland County,Confirmed cases,3,10/2014,Gvt
Liberia,Montserrado County,Confirmed cases,1496,10/2014,Gvt
Liberia,Nimba County,Confirmed cases,106,10/2014,Gvt
Liberia,River Gee County,Confirmed cases,7,10/2014,Gvt
Liberia,RiverCess County,Confirmed cases,4,10/2014,Gvt
Liberia,Sinoe County,Confirmed cases,14,10/2014,Gvt
Liberia,National,Confirmed cases,2451,10/2014,Gvt
Liberia,Bomi County,Cases,177,10/2014,Gvt
Liberia,Bong County,Cases,261,10/2014,Gvt
Liberia,Gbarpolu County,Cases,12,10/2014,Gvt
Liberia,Grand Bassa,Cases,125,10/2014,Gvt
Liberia,Grand Cape Mount,Cases,74,10/2014,Gvt
Liberia,Grand Gedeh,Cases,4,10/2014,Gvt
Liberia,Grand Kru,Cases,30,10/2014,Gvt
Liberia,Lofa County,Cases,623,10/2014,Gvt
Liberia,Margibi County,Cases,1158,10/2014,Gvt
Liberia,Maryland County,Cases,18,10/2014,Gvt
Liberia,Montserrado County,Cases,3666,10/2014,Gvt
Liberia,Nimba County,Cases,318,10/2014,Gvt
Liberia,River Gee County,Cases,18,10/2014,Gvt
Liberia,RiverCess County,Cases,14,10/2014,Gvt
Liberia,Sinoe County,Cases,27,10/2014,Gvt
Liberia,National,Cases,6525,10/2014,Gvt
Liberia,Bomi County,Deaths,85,10/2014,Gvt
Liberia,Bong County,Deaths,77,10/2014,Gvt
Liberia,Gbarpolu County,Deaths,3,10/2014,Gvt
Liberia,Grand Bassa,Deaths,50,10/2014,Gvt
Liberia,Grand Cape Mount,Deaths,43,10/2014,Gvt
Liberia,Grand Gedeh,Deaths,3,10/2014,Gvt
Liberia,Grand Kru,Deaths,22,10/2014,Gvt
Liberia,Lofa County,Deaths,346,10/2014,Gvt
Liberia,Margibi County,Deaths,516,10/2014,Gvt
Liberia,Maryland County,Deaths,14,10/2014,Gvt
Liberia,Montserrado County,Deaths,1464,10/2014,Gvt
Liberia,Nimba County,Deaths,44,10/2014,Gvt
Liberia,River Gee County,Deaths,8,10/2014,Gvt
Liberia,RiverCess County,Deaths,12,10/2014,Gvt
Liberia,Sinoe County,Deaths,10,10/2014,Gvt
Liberia,National,Deaths,2697,10/2014,Gvt
Guinea,National,New cases,12,11/2014,Gvt
Guinea,Conakry,New cases,3,11/2014,Gvt
Guinea,Gueckedou,New cases,0,11/2014,Gvt
Guinea,Macenta,New cases,7,11/2014,Gvt
Guinea,Dabola,New cases,0,11/2014,Gvt
Guinea,Kissidougou,New cases,0,11/2014,Gvt
Guinea,Dinguiraye,New cases,0,11/2014,Gvt
Guinea,Telimele,New cases,0,11/2014,Gvt
Guinea,Boffa,New cases,0,11/2014,Gvt
Guinea,Kouroussa,New cases,0,11/2014,Gvt
Guinea,Siguiri,New cases,0,11/2014,Gvt
Guinea,Pita,New cases,0,11/2014,Gvt
Guinea,Nzerekore,New cases,0,11/2014,Gvt
Guinea,Yomou,New cases,0,11/2014,Gvt
Guinea,Dubreka,New cases,0,11/2014,Gvt
Guinea,For_cariah,New cases,0,11/2014,Gvt
Guinea,Kerouane,New cases,0,11/2014,Gvt
Guinea,Coyah,New cases,0,11/2014,Gvt
Guinea,Dalaba,New cases,0,11/2014,Gvt
Guinea,Beyla,New cases,0,11/2014,Gvt
Guinea,Kindia,New cases,2,11/2014,Gvt
Guinea,Lola,New cases,0,11/2014,Gvt
Guinea,Boke,New cases,0,11/2014,Gvt
Guinea,Mamou,New cases,0,11/2014,Gvt
Guinea,Faranah,New cases,0,11/2014,Gvt
Guinea,Kankan,New cases,0,11/2014,Gvt
Guinea,National,Suspected cases,61,11/2014,Gvt
Guinea,Conakry,Suspected cases,17,11/2014,Gvt
Guinea,Gueckedou,Suspected cases,1,11/2014,Gvt
Guinea,Macenta,Suspected cases,19,11/2014,Gvt
Guinea,Dabola,Suspected cases,0,11/2014,Gvt
Guinea,Kissidougou,Suspected cases,0,11/2014,Gvt
Guinea,Dinguiraye,Suspected cases,0,11/2014,Gvt
Guinea,Telimele,Suspected cases,0,11/2014,Gvt
Guinea,Boffa,Suspected cases,2,11/2014,Gvt
Guinea,Kouroussa,Suspected cases,0,11/2014,Gvt
Guinea,Siguiri,Suspected cases,2,11/2014,Gvt
Guinea,Pita,Suspected cases,0,11/2014,Gvt
Guinea,Nzerekore,Suspected cases,9,11/2014,Gvt
Guinea,Yomou,Suspected cases,0,11/2014,Gvt
Guinea,Dubreka,Suspected cases,1,11/2014,Gvt
Guinea,For_cariah,Suspected cases,0,11/2014,Gvt
Guinea,Kerouane,Suspected cases,3,11/2014,Gvt
Guinea,Coyah,Suspected cases,4,11/2014,Gvt
Guinea,Dalaba,Suspected cases,2,11/2014,Gvt
Guinea,Beyla,Suspected cases,0,11/2014,Gvt
Guinea,Kindia,Suspected cases,1,11/2014,Gvt
Guinea,Lola,Suspected cases,0,11/2014,Gvt
Guinea,Boke,Suspected cases,0,11/2014,Gvt
Guinea,Mamou,Suspected cases,0,11/2014,Gvt
Guinea,Faranah,Suspected cases,0,11/2014,Gvt
Guinea,Kankan,Suspected cases,0,11/2014,Gvt
Guinea,National,Probable cases,204,11/2014,Gvt
Guinea,Conakry,Probable cases,12,11/2014,Gvt
Guinea,Gueckedou,Probable cases,112,11/2014,Gvt
Guinea,Macenta,Probable cases,19,11/2014,Gvt
Guinea,Dabola,Probable cases,3,11/2014,Gvt
Guinea,Kissidougou,Probable cases,5,11/2014,Gvt
Guinea,Dinguiraye,Probable cases,1,11/2014,Gvt
Guinea,Telimele,Probable cases,3,11/2014,Gvt
Guinea,Boffa,Probable cases,5,11/2014,Gvt
Guinea,Kouroussa,Probable cases,2,11/2014,Gvt
Guinea,Siguiri,Probable cases,0,11/2014,Gvt
Guinea,Pita,Probable cases,1,11/2014,Gvt
Guinea,Nzerekore,Probable cases,38,11/2014,Gvt
Guinea,Yomou,Probable cases,0,11/2014,Gvt
Guinea,Dubreka,Probable cases,0,11/2014,Gvt
Guinea,For_cariah,Probable cases,2,11/2014,Gvt
Guinea,Kerouane,Probable cases,1,11/2014,Gvt
Guinea,Coyah,Probable cases,0,11/2014,Gvt
Guinea,Dalaba,Probable cases,0,11/2014,Gvt
Guinea,Beyla,Probable cases,0,11/2014,Gvt
Guinea,Kindia,Probable cases,0,11/2014,Gvt
Guinea,Lola,Probable cases,0,11/2014,Gvt
Guinea,Boke,Probable cases,0,11/2014,Gvt
Guinea,Mamou,Probable cases,0,11/2014,Gvt
Guinea,Faranah,Probable cases,0,11/2014,Gvt
Guinea,Kankan,Probable cases,0,11/2014,Gvt
Guinea,National,Confirmed cases,1435,11/2014,Gvt
Guinea,Conakry,Confirmed cases,222,11/2014,Gvt
Guinea,Gueckedou,Confirmed cases,253,11/2014,Gvt
Guinea,Macenta,Confirmed cases,557,11/2014,Gvt
Guinea,Dabola,Confirmed cases,2,11/2014,Gvt
Guinea,Kissidougou,Confirmed cases,5,11/2014,Gvt
Guinea,Dinguiraye,Confirmed cases,0,11/2014,Gvt
Guinea,Telimele,Confirmed cases,23,11/2014,Gvt
Guinea,Boffa,Confirmed cases,19,11/2014,Gvt
Guinea,Kouroussa,Confirmed cases,2,11/2014,Gvt
Guinea,Siguiri,Confirmed cases,9,11/2014,Gvt
Guinea,Pita,Confirmed cases,7,11/2014,Gvt
Guinea,Nzerekore,Confirmed cases,97,11/2014,Gvt
Guinea,Yomou,Confirmed cases,11,11/2014,Gvt
Guinea,Dubreka,Confirmed cases,21,11/2014,Gvt
Guinea,For_cariah,Confirmed cases,15,11/2014,Gvt
Guinea,Kerouane,Confirmed cases,87,11/2014,Gvt
Guinea,Coyah,Confirmed cases,52,11/2014,Gvt
Guinea,Dalaba,Confirmed cases,9,11/2014,Gvt
Guinea,Beyla,Confirmed cases,16,11/2014,Gvt
Guinea,Kindia,Confirmed cases,9,11/2014,Gvt
Guinea,Lola,Confirmed cases,15,11/2014,Gvt
Guinea,Boke,Confirmed cases,1,11/2014,Gvt
Guinea,Mamou,Confirmed cases,0,11/2014,Gvt
Guinea,Faranah,Confirmed cases,1,11/2014,Gvt
Guinea,Kankan,Confirmed cases,2,11/2014,Gvt
Guinea,National,Cases,1700,11/2014,Gvt
Guinea,Conakry,Cases,251,11/2014,Gvt
Guinea,Gueckedou,Cases,366,11/2014,Gvt
Guinea,Macenta,Cases,595,11/2014,Gvt
Guinea,Dabola,Cases,5,11/2014,Gvt
Guinea,Kissidougou,Cases,10,11/2014,Gvt
Guinea,Dinguiraye,Cases,1,11/2014,Gvt
Guinea,Telimele,Cases,26,11/2014,Gvt
Guinea,Boffa,Cases,26,11/2014,Gvt
Guinea,Kouroussa,Cases,4,11/2014,Gvt
Guinea,Siguiri,Cases,11,11/2014,Gvt
Guinea,Pita,Cases,8,11/2014,Gvt
Guinea,Nzerekore,Cases,144,11/2014,Gvt
Guinea,Yomou,Cases,11,11/2014,Gvt
Guinea,Dubreka,Cases,22,11/2014,Gvt
Guinea,For_cariah,Cases,17,11/2014,Gvt
Guinea,Kerouane,Cases,91,11/2014,Gvt
Guinea,Coyah,Cases,56,11/2014,Gvt
Guinea,Dalaba,Cases,11,11/2014,Gvt
Guinea,Beyla,Cases,16,11/2014,Gvt
Guinea,Kindia,Cases,10,11/2014,Gvt
Guinea,Lola,Cases,15,11/2014,Gvt
Guinea,Boke,Cases,1,11/2014,Gvt
Guinea,Mamou,Cases,0,11/2014,Gvt
Guinea,Faranah,Cases,1,11/2014,Gvt
Guinea,Kankan,Cases,2,11/2014,Gvt
Guinea,National,Deaths,1031,11/2014,Gvt
Guinea,Conakry,Deaths,100,11/2014,Gvt
Guinea,Gueckedou,Deaths,306,11/2014,Gvt
Guinea,Macenta,Deaths,358,11/2014,Gvt
Guinea,Dabola,Deaths,5,11/2014,Gvt
Guinea,Kissidougou,Deaths,9,11/2014,Gvt
Guinea,Dinguiraye,Deaths,1,11/2014,Gvt
Guinea,Telimele,Deaths,10,11/2014,Gvt
Guinea,Boffa,Deaths,16,11/2014,Gvt
Guinea,Kouroussa,Deaths,4,11/2014,Gvt
Guinea,Siguiri,Deaths,5,11/2014,Gvt
Guinea,Pita,Deaths,4,11/2014,Gvt
Guinea,Nzerekore,Deaths,96,11/2014,Gvt
Guinea,Yomou,Deaths,6,11/2014,Gvt
Guinea,Dubreka,Deaths,7,11/2014,Gvt
Guinea,For_cariah,Deaths,13,11/2014,Gvt
Guinea,Kerouane,Deaths,41,11/2014,Gvt
Guinea,Coyah,Deaths,22,11/2014,Gvt
Guinea,Dalaba,Deaths,2,11/2014,Gvt
Guinea,Beyla,Deaths,13,11/2014,Gvt
Guinea,Kindia,Deaths,1,11/2014,Gvt
Guinea,Lola,Deaths,11,11/2014,Gvt
Guinea,Boke,Deaths,0,11/2014,Gvt
Guinea,Mamou,Deaths,0,11/2014,Gvt
Guinea,Faranah,Deaths,1,11/2014,Gvt
Guinea,Kankan,Deaths,0,11/2014,Gvt
Guinea,National,New cases,32,11/2014,Gvt
Guinea,Conakry,New cases,4,11/2014,Gvt
Guinea,Gueckedou,New cases,1,11/2014,Gvt
Guinea,Macenta,New cases,14,11/2014,Gvt
Guinea,Dabola,New cases,0,11/2014,Gvt
Guinea,Kissidougou,New cases,0,11/2014,Gvt
Guinea,Dinguiraye,New cases,0,11/2014,Gvt
Guinea,Telimele,New cases,0,11/2014,Gvt
Guinea,Boffa,New cases,0,11/2014,Gvt
Guinea,Kouroussa,New cases,1,11/2014,Gvt
Guinea,Siguiri,New cases,0,11/2014,Gvt
Guinea,Pita,New cases,0,11/2014,Gvt
Guinea,Nzerekore,New cases,5,11/2014,Gvt
Guinea,Yomou,New cases,0,11/2014,Gvt
Guinea,Dubreka,New cases,1,11/2014,Gvt
Guinea,For_cariah,New cases,0,11/2014,Gvt
Guinea,Kerouane,New cases,6,11/2014,Gvt
Guinea,Coyah,New cases,0,11/2014,Gvt
Guinea,Dalaba,New cases,0,11/2014,Gvt
Guinea,Beyla,New cases,0,11/2014,Gvt
Guinea,Kindia,New cases,0,11/2014,Gvt
Guinea,Lola,New cases,0,11/2014,Gvt
Guinea,Boke,New cases,0,11/2014,Gvt
Guinea,Mamou,New cases,0,11/2014,Gvt
Guinea,Faranah,New cases,0,11/2014,Gvt
Guinea,Kankan,New cases,0,11/2014,Gvt
Guinea,National,Suspected cases,70,11/2014,Gvt
Guinea,Conakry,Suspected cases,15,11/2014,Gvt
Guinea,Gueckedou,Suspected cases,2,11/2014,Gvt
Guinea,Macenta,Suspected cases,23,11/2014,Gvt
Guinea,Dabola,Suspected cases,0,11/2014,Gvt
Guinea,Kissidougou,Suspected cases,0,11/2014,Gvt
Guinea,Dinguiraye,Suspected cases,0,11/2014,Gvt
Guinea,Telimele,Suspected cases,0,11/2014,Gvt
Guinea,Boffa,Suspected cases,2,11/2014,Gvt
Guinea,Kouroussa,Suspected cases,0,11/2014,Gvt
Guinea,Siguiri,Suspected cases,2,11/2014,Gvt
Guinea,Pita,Suspected cases,0,11/2014,Gvt
Guinea,Nzerekore,Suspected cases,11,11/2014,Gvt
Guinea,Yomou,Suspected cases,0,11/2014,Gvt
Guinea,Dubreka,Suspected cases,0,11/2014,Gvt
Guinea,For_cariah,Suspected cases,1,11/2014,Gvt
Guinea,Kerouane,Suspected cases,7,11/2014,Gvt
Guinea,Coyah,Suspected cases,4,11/2014,Gvt
Guinea,Dalaba,Suspected cases,2,11/2014,Gvt
Guinea,Beyla,Suspected cases,0,11/2014,Gvt
Guinea,Kindia,Suspected cases,1,11/2014,Gvt
Guinea,Lola,Suspected cases,0,11/2014,Gvt
Guinea,Boke,Suspected cases,0,11/2014,Gvt
Guinea,Mamou,Suspected cases,0,11/2014,Gvt
Guinea,Faranah,Suspected cases,0,11/2014,Gvt
Guinea,Kankan,Suspected cases,0,11/2014,Gvt
Guinea,National,Probable cases,204,11/2014,Gvt
Guinea,Conakry,Probable cases,12,11/2014,Gvt
Guinea,Gueckedou,Probable cases,112,11/2014,Gvt
Guinea,Macenta,Probable cases,19,11/2014,Gvt
Guinea,Dabola,Probable cases,3,11/2014,Gvt
Guinea,Kissidougou,Probable cases,5,11/2014,Gvt
Guinea,Dinguiraye,Probable cases,1,11/2014,Gvt
Guinea,Telimele,Probable cases,3,11/2014,Gvt
Guinea,Boffa,Probable cases,5,11/2014,Gvt
Guinea,Kouroussa,Probable cases,2,11/2014,Gvt
Guinea,Siguiri,Probable cases,0,11/2014,Gvt
Guinea,Pita,Probable cases,1,11/2014,Gvt
Guinea,Nzerekore,Probable cases,38,11/2014,Gvt
Guinea,Yomou,Probable cases,0,11/2014,Gvt
Guinea,Dubreka,Probable cases,0,11/2014,Gvt
Guinea,For_cariah,Probable cases,2,11/2014,Gvt
Guinea,Kerouane,Probable cases,1,11/2014,Gvt
Guinea,Coyah,Probable cases,0,11/2014,Gvt
Guinea,Dalaba,Probable cases,0,11/2014,Gvt
Guinea,Beyla,Probable cases,0,11/2014,Gvt
Guinea,Kindia,Probable cases,0,11/2014,Gvt
Guinea,Lola,Probable cases,0,11/2014,Gvt
Guinea,Boke,Probable cases,0,11/2014,Gvt
